Order_ID,Customer_ID,Warehouse_ID,Delivery_Partner_ID,Order_Date,Order_Dispatched_Date,Promised_Delivery_Date,Actual_Delivery_Date,Distance_KM,Order_Value,Freight_Cost,Packaging_Cost,Warehouse_Handling_Cost,Delivery_Partner_Cost,Order_Status
ORD08499,CUST0017,WH005,DP049,2024-08-17,2024-08-19,2024-08-20,2024-08-20,23.3,886.48,256.44,19.09,49.93,143.93,Delivered
ORD08500,CUST1145,WH050,DP029,2025-07-08,2025-07-10,2025-07-11,2025-07-11,4.5,1098.04,60.83,43.45,36.02,63.88,Delivered
ORD08501,CUST1595,WH047,DP025,2025-08-23,2025-08-23,2025-08-25,2025-08-25,13.0,684.4,134.92,46.99,57.42,125.44,Delivered
ORD08502,CUST1323,WH046,DP027,2025-12-13,2025-12-14,2025-12-16,2025-12-15,3.4,1400.12,58.35,34.07,38.09,50.21,Delivered
ORD08503,CUST1740,WH014,DP017,2024-08-12,2024-08-14,2024-08-16,2024-08-17,10.5,1817.47,102.47,19.17,24.18,81.67,Delivered
ORD08504,CUST0385,WH002,DP020,2024-12-10,2024-12-10,2024-12-11,2024-12-11,21.5,753.61,176.01,26.36,47.35,118.63,Delivered
ORD08505,CUST1214,WH033,DP043,2025-08-12,2025-08-13,2025-08-14,2025-08-13,28.1,686.91,238.49,45.1,67.82,177.35,Delivered
ORD08506,CUST1749,WH019,DP090,2025-09-22,2025-09-24,2025-09-25,2025-09-26,10.1,253.01,88.35,29.6,47.22,100.04,Delivered
ORD08507,CUST1439,WH012,DP068,2025-01-28,2025-01-29,2025-01-30,2025-01-30,7.4,790.24,87.38,19.64,30.96,58.35,Delivered
ORD08508,CUST1312,WH011,DP063,2024-11-21,2024-11-22,2024-11-24,,9.6,1172.69,102.8,16.22,48.83,74.86,Failed/Returned
ORD08509,CUST1890,WH049,DP005,2025-06-11,2025-06-13,2025-06-15,2025-06-15,14.2,2712.11,154.98,49.66,41.87,81.1,Delivered
ORD08510,CUST1192,WH035,DP048,2024-08-03,2024-08-04,2024-08-05,2024-08-05,5.5,745.04,69.53,46.42,23.18,70.26,Delivered
ORD08511,CUST0748,WH009,DP058,2024-08-23,2024-08-24,2024-08-26,2024-08-26,11.2,1683.61,118.25,34.71,81.63,74.02,Delivered
ORD08512,CUST1255,WH036,DP085,2025-04-01,2025-04-01,2025-04-03,2025-04-03,13.4,968.5,166.0,44.06,71.72,123.34,Delivered
ORD08513,CUST1000,WH007,DP081,2024-12-11,2024-12-13,2024-12-15,2024-12-16,13.0,1483.8,157.58,29.06,55.35,124.04,Delivered
ORD08514,CUST1128,WH025,DP003,2025-11-05,2025-11-07,2025-11-09,2025-11-08,6.5,3069.99,74.92,18.74,79.56,66.8,Delivered
ORD08515,CUST0167,WH047,DP085,2025-06-16,2025-06-18,2025-06-19,2025-06-18,11.8,1468.68,133.84,22.05,35.75,91.39,Delivered
ORD08516,CUST0472,WH034,DP047,2025-01-14,2025-01-15,2025-01-17,2025-01-19,5.0,1167.58,74.02,46.09,82.68,69.19,Delivered
ORD08517,CUST0987,WH035,DP008,2024-04-10,2024-04-12,2024-04-13,2024-04-13,5.7,1106.88,88.11,14.96,43.76,71.89,Delivered
ORD08518,CUST0654,WH037,DP061,2024-08-20,2024-08-21,2024-08-22,2024-08-23,16.6,1441.9,144.39,52.78,84.26,96.69,Delivered
ORD08519,CUST0672,WH005,DP046,2024-07-06,2024-07-08,2024-07-10,2024-07-11,11.3,747.39,125.08,31.68,71.13,72.05,Delivered
ORD08520,CUST0573,WH049,DP045,2024-05-09,,2024-05-13,,32.2,2742.35,345.56,39.35,50.04,257.41,Cancelled
ORD08521,CUST0063,WH045,DP033,2024-11-19,2024-11-21,2024-11-23,2024-11-24,2.3,1241.2,53.31,42.41,71.07,45.58,Delivered
ORD08522,CUST1652,WH020,DP034,2024-04-27,2024-04-29,2024-05-01,,7.1,842.36,93.68,42.58,34.41,79.34,Failed/Returned
ORD08523,CUST1744,WH017,DP012,2025-10-03,2025-10-05,2025-10-06,2025-10-07,22.9,645.94,195.62,26.65,62.33,183.54,Delivered
ORD08524,CUST1854,WH028,DP025,2025-04-09,2025-04-11,2025-04-12,2025-04-13,1.5,763.61,44.04,52.67,25.53,43.92,Delivered
ORD08525,CUST1984,WH012,DP014,2025-11-24,2025-11-26,2025-11-27,2025-11-27,13.8,941.63,130.19,39.45,80.31,79.31,Delivered
ORD08526,CUST1418,WH030,DP017,2024-10-04,2024-10-05,2024-10-06,2024-10-06,13.3,1961.02,153.65,30.98,61.29,90.0,Delivered
ORD08527,CUST0902,WH019,DP067,2025-01-06,2025-01-07,2025-01-09,2025-01-09,13.5,2453.08,142.48,14.75,82.78,97.18,Delivered
ORD08528,CUST0076,WH012,DP058,2024-11-20,2024-11-20,2024-11-21,2024-11-20,14.2,1516.68,125.13,28.35,57.37,130.66,Delivered
ORD08529,CUST1614,WH035,DP068,2025-07-28,2025-07-30,2025-07-31,2025-07-31,13.7,693.28,135.13,48.89,79.05,118.26,Delivered
ORD08530,CUST1037,WH005,DP084,2024-04-11,2024-04-12,2024-04-14,2024-04-15,18.5,766.78,186.74,13.03,27.09,108.16,Delivered
ORD08531,CUST0257,WH027,DP071,2024-08-15,2024-08-15,2024-08-17,2024-08-18,31.9,970.53,262.79,30.17,63.55,249.72,Delivered
ORD08532,CUST1930,WH039,DP076,2024-03-22,2024-03-22,2024-03-23,2024-03-24,19.1,2615.37,163.92,53.22,74.79,150.66,Delivered
ORD08533,CUST0198,WH024,DP049,2024-06-17,2024-06-19,2024-06-21,2024-06-22,11.3,2375.88,115.13,33.95,60.74,71.03,Delivered
ORD08534,CUST1637,WH006,DP085,2024-03-07,2024-03-08,2024-03-09,2024-03-11,18.7,752.57,156.11,46.46,54.47,162.88,Delivered
ORD08535,CUST0291,WH021,DP095,2024-03-08,2024-03-09,2024-03-11,2024-03-11,24.7,3714.08,239.7,54.23,48.97,180.29,Delivered
ORD08536,CUST1168,WH013,DP096,2025-03-27,2025-03-29,2025-03-31,2025-03-31,13.4,3846.01,157.35,23.39,66.7,112.02,Delivered
ORD08537,CUST0559,WH014,DP002,2024-07-13,2024-07-14,2024-07-15,2024-07-15,19.0,1126.85,173.29,25.55,76.69,97.11,delivered
ORD08538,CUST1500,WH022,DP027,2024-10-07,2024-10-08,2024-10-10,2024-10-11,8.8,2324.43,96.7,48.71,76.92,71.5,Delivered
ORD08539,CUST0746,WH012,DP066,2024-01-15,2024-01-16,2024-01-17,2024-01-18,5.9,823.79,93.16,14.14,81.07,66.63,Delivered
ORD08540,CUST1096,WH011,DP011,2024-02-08,2024-02-10,2024-02-11,2024-02-13,19.3,1193.56,194.33,49.09,49.59,107.26,Delivered
ORD08541,CUST1596,WH026,DP036,2024-07-01,2024-07-03,2024-07-04,2024-07-05,6.9,856.05,99.38,15.03,20.36,57.69,Delivered
ORD08542,CUST0127,WH011,DP085,2025-06-09,2025-06-10,2025-06-11,2025-06-12,17.1,4614.92,126.2,32.92,35.18,87.89,Delivered
ORD08543,CUST1256,WH035,DP001,2025-06-28,2025-06-29,2025-06-30,2025-07-01,8.5,1318.65,98.46,26.56,33.49,93.03,Delivered
ORD08544,CUST0735,WH026,DP020,2024-05-02,2024-05-04,2024-05-06,2024-05-06,25.3,1365.61,197.98,35.22,40.16,117.07,Delivered
ORD08545,CUST0893,WH030,DP070,2025-11-12,2025-11-13,2025-11-14,2025-11-15,10.5,976.41,132.88,38.17,83.69,90.46,Delivered
ORD08546,CUST0612,WH034,DP072,2025-04-22,2025-04-24,2025-04-26,2025-04-27,26.5,391.36,169.45,16.94,41.13,115.51,Delivered
ORD08547,CUST0795,WH045,DP077,2024-02-14,2024-02-15,2024-02-16,2024-02-17,13.5,914.09,120.57,46.69,63.99,107.19,Delivered
ORD08548,CUST1863,WH036,DP074,2024-11-17,2024-11-18,2024-11-19,2024-11-19,3.0,1124.54,54.85,37.57,47.71,47.93,Delivered
ORD08549,CUST0532,WH046,DP026,2024-02-22,2024-02-24,2024-02-26,2024-02-28,7.5,618.61,104.26,31.28,65.48,59.71,Delivered
ORD08550,CUST1206,WH035,DP073,2025-04-17,2025-04-18,2025-04-20,2025-04-19,28.5,672.53,205.28,21.91,65.26,180.79,Delivered
ORD08551,CUST1033,WH030,DP067,2025-08-04,2025-08-06,2025-08-07,2025-08-08,4.6,515.79,62.75,51.99,59.31,66.27,Delivered
ORD08552,CUST1787,WH029,DP093,2024-07-26,2024-07-28,2024-07-29,2024-07-31,14.9,1366.97,154.63,41.89,68.32,107.58,Delivered
ORD08553,CUST0676,WH010,DP095,2025-06-10,2025-06-10,2025-06-11,2025-06-11,43.5,923.35,314.07,32.2,44.61,214.99,Delivered
ORD08554,CUST0307,WH044,DP100,2024-08-11,2024-08-12,2024-08-13,2024-08-13,8.4,581.28,86.63,39.92,54.32,85.12,Delivered
ORD08555,CUST1322,WH022,DP031,2025-03-12,2025-03-13,2025-03-15,2025-03-14,16.7,505.8,200.76,51.4,29.35,147.17,Delivered
ORD08556,CUST0534,WH010,DP039,2025-05-10,,2025-05-13,,7.4,1243.63,91.96,36.99,51.41,75.79,Cancelled
ORD08557,CUST1984,WH021,DP047,2024-12-22,2024-12-23,2024-12-24,2024-12-24,7.7,785.88,109.9,47.39,73.43,79.31,Delivered
ORD08558,CUST0500,WH019,DP084,2025-01-31,2025-01-31,2025-02-02,2025-02-02,6.5,2395.93,81.11,47.3,29.76,74.06,Delivered
ORD08559,CUST0086,WH036,DP046,2025-02-16,2025-02-17,2025-02-18,2025-02-18,7.2,1423.34,97.35,50.99,36.18,59.55,Delivered
ORD08560,CUST1098,WH032,DP024,2024-12-02,2024-12-04,2024-12-06,2024-12-08,6.8,372.02,74.82,47.89,47.62,76.83,Delivered
ORD08561,CUST0389,WH043,DP069,2025-12-22,2025-12-24,2025-12-25,2025-12-26,8.3,1099.34,115.63,45.42,60.72,88.74,Delivered
ORD08562,CUST1545,WH044,DP080,2025-08-12,2025-08-14,2025-08-15,2025-08-15,27.9,353.09,243.32,26.36,75.58,121.41,Delivered
ORD08563,CUST1744,WH004,DP010,2024-05-04,2024-05-06,2024-05-08,2024-05-09,,668.35,188.43,16.61,69.47,190.13,Delivered
ORD08564,CUST1934,WH001,DP029,2025-06-08,2025-06-10,2025-06-12,2025-06-12,13.3,1034.08,164.69,50.42,30.67,101.08,Delivered
ORD08565,CUST0158,WH020,DP096,2025-06-23,2025-06-24,2025-06-25,2025-06-26,4.1,789.53,63.0,27.09,66.86,56.45,Delivered
ORD08566,CUST0974,WH004,DP033,2025-03-27,2025-03-28,2025-03-29,2025-03-29,11.2,530.75,122.74,34.96,72.5,85.43,Delivered
ORD08567,CUST1110,WH045,DP031,2025-05-27,2025-05-29,2025-05-30,2025-05-31,22.2,1102.8,200.17,48.55,31.09,118.0,Delivered
ORD08568,CUST0187,WH035,DP060,2024-12-22,2024-12-23,2024-12-25,2024-12-25,7.8,898.75,100.05,18.81,75.17,82.23,Delivered
ORD08569,CUST0704,WH012,DP074,2024-11-24,2024-11-25,2024-11-26,2024-11-28,22.1,2073.28,250.22,28.6,70.0,127.21,Delivered
ORD08570,CUST1947,WH012,DP014,2025-01-15,2025-01-16,2025-01-18,2025-01-20,6.1,578.13,93.84,22.64,40.69,55.96,Delivered
ORD08571,CUST1016,WH039,DP056,2024-04-30,2024-05-01,2024-05-02,2024-05-02,18.4,615.1,184.87,49.56,31.46,102.8,Delivered
ORD08572,CUST1089,WH016,DP079,2024-05-13,2024-05-14,2024-05-15,2024-05-15,16.1,655.59,136.99,38.13,84.68,127.27,Delivered
ORD08573,CUST0007,WH018,DP017,2024-10-23,2024-10-24,2024-10-26,2024-10-25,5.5,474.57,77.47,39.57,62.54,70.57,Delivered
ORD08574,CUST1627,WH039,DP019,2025-03-14,2025-03-16,2025-03-17,2025-03-18,36.6,2081.23,284.27,19.06,41.89,236.04,Delivered
ORD08575,CUST0110,WH014,DP034,2025-10-09,2025-10-10,2025-10-11,2025-10-11,9.5,1211.4,119.81,27.18,62.6,89.93,Delivered
ORD08576,CUST0197,WH031,DP005,2025-11-22,2025-11-23,2025-11-24,2025-11-24,13.5,3023.92,143.66,36.93,58.04,90.2,Delivered
ORD08577,CUST1100,WH035,DP088,2025-07-06,2025-07-06,2025-07-07,2025-07-09,15.5,1706.8,117.42,46.59,58.73,88.12,Delivered
ORD08578,CUST1787,WH018,DP019,2024-05-20,2024-05-22,2024-05-23,2024-05-25,28.4,684.3,301.99,30.41,37.58,208.13,Delivered
ORD08579,CUST1342,WH017,DP055,2025-04-13,2025-04-14,2025-04-15,2025-04-16,6.8,2076.13,69.21,28.81,35.16,56.18,Delivered
ORD08580,CUST0185,WH031,DP068,2025-08-20,2025-08-21,2025-08-22,2025-08-21,9.3,638.99,91.2,14.4,47.04,65.67,Delivered
ORD08581,CUST1746,WH050,DP074,2025-08-19,2025-08-20,2025-08-21,2025-08-22,13.0,2035.55,148.57,13.85,65.85,109.32,Delivered
ORD08582,CUST0797,WH021,DP005,2025-09-11,2025-09-13,2025-09-15,2025-09-17,39.5,2619.83,255.22,28.34,66.54,237.61,Delivered
ORD08583,CUST0748,WH005,DP091,2024-09-29,2024-10-01,2024-10-03,2024-10-03,1.1,917.27,41.06,22.01,22.07,41.38,Delivered
ORD08584,CUST1054,WH023,DP026,2025-12-26,2025-12-27,2025-12-29,2025-12-30,4.2,700.73,73.07,49.54,25.01,54.93,Delivered
ORD08585,CUST0231,WH043,DP053,2025-03-07,2025-03-08,2025-03-10,2025-03-09,13.3,1173.82,118.25,44.49,39.45,126.7,Delivered
ORD08586,CUST1440,WH035,DP065,2024-06-20,2024-06-20,2024-06-22,2024-06-21,1.1,702.57,41.64,47.4,60.34,42.59,Delivered
ORD08587,CUST1335,WH038,DP015,2025-04-21,2025-04-23,2025-04-24,2025-04-25,33.8,505.85,277.27,29.38,79.81,257.22,Delivered
ORD08588,CUST0517,WH010,DP042,2024-08-14,2024-08-14,2024-08-15,2024-08-15,25.2,812.11,226.21,53.16,41.88,191.6,Delivered
ORD08589,CUST1165,WH010,DP065,2025-12-12,2025-12-14,2025-12-16,2025-12-16,11.7,2210.04,114.57,27.59,40.51,111.9,Delivered
ORD08590,CUST1003,WH011,DP042,2025-05-06,2025-05-08,2025-05-09,2025-05-09,9.8,2860.9,109.7,48.01,72.17,67.55,Delivered
ORD08591,CUST1931,WH050,DP094,2025-02-10,2025-02-11,2025-02-12,2025-02-13,3.3,1789.3,65.32,49.28,42.69,52.41,Delivered
ORD08592,CUST0866,WH048,DP022,2025-06-07,2025-06-08,2025-06-09,,20.1,2642.99,205.38,40.72,46.61,138.22,Failed/Returned
ORD08593,CUST0012,WH027,DP043,2025-03-17,2025-03-19,2025-03-20,2025-03-21,17.8,994.55,178.72,33.69,55.95,120.65,Delivered
ORD08594,CUST0564,WH025,DP005,2024-01-15,2024-01-17,2024-01-19,2024-01-18,5.9,899.99,79.53,51.51,28.22,76.02,Delivered
ORD08595,CUST0553,WH026,DP100,2025-03-19,2025-03-20,2025-03-21,2025-03-20,2.9,1731.58,54.35,52.85,81.63,53.25,Delivered
ORD08596,CUST1992,WH035,DP068,2024-12-05,,2024-12-07,,11.6,980.18,123.79,33.04,27.45,91.74,Cancelled
ORD08597,CUST1821,WH013,DP045,2024-01-16,2024-01-17,2024-01-18,2024-01-18,8.7,1599.01,109.84,16.86,48.4,88.58,Delivered
ORD08598,CUST0035,WH044,DP043,2024-05-10,2024-05-11,2024-05-12,2024-05-12,10.4,1119.69,102.56,54.28,52.79,85.2,Delivered
ORD08599,CUST0686,WH008,DP062,2024-07-29,2024-07-30,2024-08-01,,12.3,1476.81,151.96,26.65,53.26,77.59,Failed/Returned
ORD08600,CUST1165,WH018,DP008,2025-05-01,2025-05-03,2025-05-04,2025-05-06,16.7,2206.83,194.27,45.23,54.29,135.06,Delivered
ORD08601,CUST1227,WH003,DP060,2024-11-23,2024-11-25,2024-11-26,2024-11-27,25.0,858.14,283.34,38.19,71.46,168.76,Delivered
ORD08602,CUST1833,WH020,DP005,2024-04-10,2024-04-11,2024-04-12,2024-04-12,38.5,1402.22,376.16,42.76,21.14,181.71,Delivered
ORD08603,CUST1139,WH003,DP093,2025-11-10,2025-11-11,2025-11-12,2025-11-14,43.9,1295.63,351.48,12.44,31.47,198.46,Delivered
ORD08604,CUST1412,WH044,DP043,2024-07-11,2024-07-12,2024-07-14,2024-07-14,9.2,800.94,112.08,29.36,43.92,78.21,Delivered
ORD08605,CUST1824,WH014,DP100,2025-08-31,2025-09-02,2025-09-04,2025-09-05,2.7,1232.93,53.04,44.85,68.92,43.52,Delivered
ORD08606,CUST1697,WH039,DP012,2025-03-30,2025-03-31,2025-04-02,2025-04-01,14.7,1070.35,149.04,29.49,75.17,120.27,Delivered
ORD08607,CUST0888,WH006,DP085,2025-08-13,2025-08-15,2025-08-16,2025-08-18,15.7,536.8,129.32,20.43,68.67,117.5,Delivered
ORD08608,CUST1458,WH043,DP085,2025-02-21,2025-02-21,2025-02-22,2025-02-22,11.0,600.68,103.28,33.79,53.11,89.25,Delivered
ORD08609,CUST1807,WH046,DP084,2024-01-30,2024-02-01,2024-02-02,2024-02-02,16.0,1183.37,128.95,17.23,58.22,86.39,Delivered
ORD08610,CUST0608,WH040,DP090,2024-12-08,2024-12-10,2024-12-12,2024-12-12,24.9,916.06,261.46,27.85,52.07,202.87,Delivered
ORD08611,CUST0810,WH014,DP047,2025-03-18,2025-03-19,2025-03-20,2025-03-21,24.8,1017.48,279.62,16.61,44.27,143.84,Delivered
ORD08612,CUST0028,WH012,DP020,2024-06-28,2024-06-29,2024-06-30,2024-06-30,19.1,718.17,153.96,50.79,76.34,159.3,Delivered
ORD08613,CUST1026,WH013,DP031,2025-10-29,2025-10-30,2025-11-01,2025-11-01,12.3,1047.76,130.47,19.77,23.78,94.89,Delivered
ORD08614,CUST0217,WH008,DP057,2025-02-26,2025-02-27,2025-02-28,2025-03-01,25.8,1046.23,173.51,22.12,48.62,168.56,Delivered
ORD08615,CUST1331,WH025,DP023,2025-07-24,2025-07-26,2025-07-27,2025-07-27,11.5,3466.2,119.78,48.45,56.15,81.97,Delivered
ORD08616,CUST1097,WH029,DP076,2024-05-20,2024-05-22,2024-05-23,2024-05-23,21.2,936.24,176.44,29.17,24.39,159.77,Delivered
ORD08617,CUST0390,WH046,DP031,2025-11-04,2025-11-04,2025-11-05,2025-11-04,17.8,1844.61,174.32,36.84,57.97,126.42,Delivered
ORD08618,CUST1588,WH020,DP031,2025-06-05,2025-06-06,2025-06-08,2025-06-09,13.1,1700.43,149.2,43.3,26.29,124.06,Delivered
ORD08619,CUST0013,WH031,DP035,2024-06-05,,2024-06-09,,12.3,2102.78,100.61,29.46,78.16,101.59,Cancelled
ORD08620,CUST1528,WH033,DP095,2024-03-26,2024-03-28,2024-03-30,2024-03-29,2.3,665.04,54.21,42.04,22.96,42.9,Delivered
ORD08621,CUST0573,WH027,DP011,2025-04-07,2025-04-09,2025-04-10,2025-04-11,8.9,1697.94,114.77,28.53,45.14,85.31,Delivered
ORD08622,CUST1916,WH028,DP031,2024-11-24,2024-11-26,2024-11-27,2024-11-28,15.6,733.68,157.3,46.65,82.35,109.28,Delivered
ORD08623,CUST1989,WH016,DP012,2025-04-14,2025-04-15,2025-04-17,2025-04-18,13.4,428.4,137.96,41.95,22.44,91.3,Delivered
ORD08624,CUST1133,WH029,DP055,2025-01-20,2025-01-21,2025-01-23,2025-01-23,3.5,475.54,61.87,21.21,42.01,56.15,Delivered
ORD08625,CUST1190,WH029,DP045,2025-06-09,2025-06-11,2025-06-13,2025-06-13,4.9,1653.62,82.33,48.58,34.11,67.78,Delivered
ORD08626,CUST0400,WH014,DP021,2024-09-17,2024-09-18,2024-09-20,2024-09-22,16.0,951.82,163.73,25.71,52.22,113.71,Delivered
ORD08627,CUST0995,WH035,DP051,2024-07-25,2024-07-26,2024-07-27,2024-07-28,20.5,2189.0,168.86,37.84,77.92,111.17,Delivered
ORD08628,CUST1255,WH034,DP007,2025-08-30,2025-08-31,2025-09-01,2025-08-31,5.1,2054.99,84.56,19.37,34.34,66.08,Delivered
ORD08629,CUST1966,WH010,DP034,2025-11-20,2025-11-21,2025-11-23,2025-11-25,6.7,796.51,97.25,54.06,83.39,68.04,Delivered
ORD08630,CUST1851,WH010,DP068,2024-02-13,2024-02-15,2024-02-16,2024-02-16,36.6,1209.72,343.6,54.69,67.41,226.5,Delivered
ORD08631,CUST0161,WH037,DP056,2025-08-15,2025-08-17,2025-08-19,2025-08-20,8.5,1512.09,107.17,37.18,56.2,61.02,Delivered
ORD08632,CUST0206,WH021,DP001,2025-04-08,2025-04-09,2025-04-11,,22.2,1217.77,205.29,53.58,61.29,168.22,Failed/Returned
ORD08633,CUST0869,WH012,DP036,2024-10-03,2024-10-03,2024-10-04,2024-10-05,8.5,1327.59,98.13,12.84,74.83,71.81,Delivered
ORD08634,CUST0751,WH031,DP075,2025-03-20,2025-03-22,2025-03-23,2025-03-24,18.9,1027.51,156.11,27.4,79.71,121.31,delivered
ORD08635,CUST1238,WH049,DP014,2025-01-01,2025-01-02,2025-01-04,2025-01-04,35.2,1295.95,358.37,50.54,81.77,198.11,Delivered
ORD08636,CUST0910,WH004,DP017,2024-05-18,2024-05-20,2024-05-22,2024-05-22,21.4,1784.29,217.37,13.33,82.38,112.27,Delivered
ORD08637,CUST1835,WH029,DP020,2025-08-31,2025-09-01,2025-09-02,2025-09-03,3.6,1516.6,58.76,42.67,30.19,54.67,Delivered
ORD08638,CUST0762,WH023,DP007,2024-06-19,2024-06-20,2024-06-22,2024-06-22,19.4,847.91,185.24,39.45,54.3,115.75,Delivered
ORD08639,CUST1246,WH002,DP038,2024-07-06,2024-07-07,2024-07-08,2024-07-08,7.5,512.9,98.46,17.65,27.04,84.7,Delivered
ORD08640,CUST0902,WH039,DP063,2024-06-25,2024-06-27,2024-06-28,2024-06-28,28.7,713.3,264.95,15.59,51.44,211.55,Delivered
ORD08641,CUST1303,WH008,DP059,2025-05-14,2025-05-16,2025-05-18,2025-05-20,3.7,929.39,68.98,33.4,62.0,50.63,Delivered
ORD08642,CUST0987,WH042,DP100,2024-01-20,2024-01-21,2024-01-22,2024-01-24,5.5,519.45,68.07,52.55,34.27,67.5,Delivered
ORD08643,CUST0156,WH039,DP014,2025-05-11,2025-05-13,2025-05-15,2025-05-16,46.4,634.54,314.18,26.3,70.73,305.96,Delivered
ORD08644,CUST0978,WH036,DP037,2024-09-29,2024-10-01,2024-10-02,2024-10-02,6.8,1183.67,85.76,19.76,28.49,76.24,Delivered
ORD08645,CUST1441,WH020,DP015,2024-05-14,2024-05-16,2024-05-18,2024-05-19,3.6,1052.95,68.68,24.48,58.3,46.07,Delivered
ORD08646,CUST0927,WH001,DP040,2024-02-28,2024-02-29,2024-03-02,2024-03-03,18.6,1252.12,138.4,23.55,52.52,104.14,Delivered
ORD08647,CUST0801,WH033,DP023,2025-11-13,2025-11-15,2025-11-17,2025-11-19,16.6,1032.8,199.45,50.27,69.18,135.12,Delivered
ORD08648,CUST0281,WH020,DP035,2024-05-16,2024-05-17,2024-05-19,2024-05-20,8.7,1420.22,91.8,43.3,83.44,67.43,Delivered
ORD08649,CUST1691,WH044,DP081,2024-03-02,2024-03-03,2024-03-04,2024-03-04,16.0,621.25,130.03,53.05,25.43,146.32,Delivered
ORD08650,CUST1758,WH013,DP067,2025-07-31,2025-08-02,2025-08-03,2025-08-03,13.3,1070.11,150.23,42.9,47.07,106.33,Delivered
ORD08651,CUST1179,WH021,DP044,2024-02-15,2024-02-17,2024-02-18,2024-02-20,18.9,1321.54,205.23,15.75,45.6,120.3,Delivered
ORD08652,CUST0558,WH021,DP084,2024-12-23,2024-12-25,2024-12-26,2024-12-26,26.9,1828.23,298.39,23.32,72.69,208.86,Delivered
ORD08653,CUST1564,WH036,DP076,2024-07-10,2024-07-12,2024-07-13,2024-07-13,24.2,1596.32,191.89,49.83,50.54,159.53,Delivered
ORD08654,CUST0016,WH005,DP054,2025-07-14,2025-07-15,2025-07-16,2025-07-17,23.5,903.01,250.43,38.81,67.59,140.16,Delivered
ORD08655,CUST1288,WH014,DP034,2024-03-18,2024-03-19,2024-03-20,2024-03-19,21.8,1073.19,192.46,15.64,75.42,145.76,Delivered
ORD08656,CUST0212,WH029,DP014,2025-11-24,2025-11-25,2025-11-26,2025-11-27,3.7,1769.54,67.08,14.5,30.2,59.27,Delivered
ORD08657,CUST1150,WH015,DP058,2025-04-04,2025-04-06,2025-04-08,2025-04-08,14.5,2416.04,121.66,22.03,83.97,95.74,Delivered
ORD08658,CUST1826,WH048,DP092,2024-01-01,2024-01-02,2024-01-03,2024-01-03,13.2,725.19,148.71,12.39,22.59,122.21,Delivered
ORD08659,CUST1897,WH048,DP049,2024-07-18,2024-07-19,2024-07-21,2024-07-21,8.0,980.5,83.18,18.19,48.64,63.34,Delivered
ORD08660,CUST0706,WH026,DP032,2024-03-26,2024-03-27,2024-03-28,2024-03-28,14.8,1924.95,125.73,31.16,84.38,112.86,Delivered
ORD08661,CUST0370,WH024,DP031,2025-12-06,2025-12-08,2025-12-09,2025-12-10,14.6,614.74,163.28,22.49,44.15,117.1,Delivered
ORD08662,CUST0950,WH025,DP091,2024-02-23,2024-02-24,2024-02-26,2024-02-26,14.9,2115.99,127.28,26.09,27.63,117.74,Delivered
ORD08663,CUST1414,WH024,DP073,2024-08-23,2024-08-25,2024-08-27,2024-08-28,13.4,1399.9,116.77,53.65,69.07,101.84,Delivered
ORD08664,CUST0896,WH021,DP088,2025-08-04,2025-08-06,2025-08-07,2025-08-08,11.5,1049.11,108.17,34.19,79.79,75.68,Delivered
ORD08665,CUST0695,WH033,DP048,2024-09-23,2024-09-24,2024-09-25,2024-09-26,24.3,1681.31,246.34,16.34,26.72,129.45,Delivered
ORD08666,CUST0780,WH027,DP010,2025-04-24,2025-04-26,2025-04-29,2025-05-01,48.7,863.59,366.12,,24.91,280.31,Delivered
ORD08667,CUST0734,WH018,DP064,2025-09-05,2025-09-06,2025-09-07,2025-09-08,7.3,533.07,83.19,51.48,62.83,84.7,Delivered
ORD08668,CUST1650,WH050,DP079,2024-01-06,2024-01-07,2024-01-09,2024-01-08,10.3,1080.46,117.53,38.79,69.11,97.96,Delivered
ORD08669,CUST0686,WH037,DP004,2025-08-22,2025-08-24,2025-08-26,2025-08-26,7.0,1419.88,102.49,27.57,55.18,82.06,Delivered
ORD08670,CUST0024,WH007,DP057,2024-04-01,2024-04-02,2024-04-04,2024-04-03,20.7,1383.96,190.87,36.77,64.49,136.72,Delivered
ORD08671,CUST1024,WH036,DP039,2024-04-14,2024-04-15,2024-04-17,2024-04-17,5.5,783.69,75.4,26.47,35.82,65.53,Delivered
ORD08672,CUST0076,WH004,DP074,2024-04-21,2024-04-22,2024-04-23,2024-04-23,13.0,2050.4,113.97,21.04,22.45,103.01,Delivered
ORD08673,CUST0301,WH010,DP058,2024-05-16,2024-05-18,2024-05-19,2024-05-20,11.1,391.66,129.32,45.55,63.3,72.21,Delivered
ORD08674,CUST0905,WH030,DP010,2025-04-01,2025-04-03,2025-04-04,2025-04-04,10.3,1114.57,122.3,48.18,69.41,100.48,Delivered
ORD08675,CUST1448,WH023,DP041,2024-03-04,2024-03-05,2024-03-06,,31.9,389.94,309.11,15.9,25.29,200.34,Failed/Returned
ORD08676,CUST1821,WH040,DP025,2024-01-08,2024-01-09,2024-01-10,2024-01-12,20.8,536.77,153.99,21.23,38.59,131.42,Delivered
ORD08677,CUST0216,WH045,DP062,2025-02-25,2025-02-26,2025-02-28,2025-02-28,8.9,1358.89,106.96,24.0,31.0,71.72,Delivered
